roll_number,original_filename,original_path,rejected_path,rejection_reason,face_count,detection_confidence,face_width,face_height,blur_score,brightness_score
22102003,22102003_face_164.jpg,dataset/raw/uncovered/22102003/22102003_face_164.jpg,dataset/rejected/22102003/22102003_face_164.jpg,detection_confidence_below_threshold,1,,,,,
22102003,22102003_face_165.jpg,dataset/raw/uncovered/22102003/22102003_face_165.jpg,dataset/rejected/22102003/22102003_face_165.jpg,no_face_detected,0,,,,,
22102003,22102003_face_167.jpg,dataset/raw/uncovered/22102003/22102003_face_167.jpg,dataset/rejected/22102003/22102003_face_167.jpg,no_face_detected,0,,,,,
22102003,22102003_face_170.jpg,dataset/raw/uncovered/22102003/22102003_face_170.jpg,dataset/rejected/22102003/22102003_face_170.jpg,no_face_detected,0,,,,,
22102003,22102003_face_171.jpg,dataset/raw/uncovered/22102003/22102003_face_171.jpg,dataset/rejected/22102003/22102003_face_171.jpg,no_face_detected,0,,,,,
22102003,22102003_face_172.jpg,dataset/raw/uncovered/22102003/22102003_face_172.jpg,dataset/rejected/22102003/22102003_face_172.jpg,no_face_detected,0,,,,,
22102003,22102003_face_173.jpg,dataset/raw/uncovered/22102003/22102003_face_173.jpg,dataset/rejected/22102003/22102003_face_173.jpg,no_face_detected,0,,,,,
22102003,22102003_face_174.jpg,dataset/raw/uncovered/22102003/22102003_face_174.jpg,dataset/rejected/22102003/22102003_face_174.jpg,no_face_detected,0,,,,,
22102003,22102003_face_175.jpg,dataset/raw/uncovered/22102003/22102003_face_175.jpg,dataset/rejected/22102003/22102003_face_175.jpg,detection_confidence_below_threshold,1,,,,,
22102003,22102003_face_176.jpg,dataset/raw/uncovered/22102003/22102003_face_176.jpg,dataset/rejected/22102003/22102003_face_176.jpg,no_face_detected,0,,,,,
22102003,22102003_face_178.jpg,dataset/raw/uncovered/22102003/22102003_face_178.jpg,dataset/rejected/22102003/22102003_face_178.jpg,detection_confidence_below_threshold,1,,,,,
22102003,22102003_face_179.jpg,dataset/raw/uncovered/22102003/22102003_face_179.jpg,dataset/rejected/22102003/22102003_face_179.jpg,no_face_detected,0,,,,,
22102003,22102003_face_180.jpg,dataset/raw/uncovered/22102003/22102003_face_180.jpg,dataset/rejected/22102003/22102003_face_180.jpg,no_face_detected,0,,,,,
22102003,22102003_face_181.jpg,dataset/raw/uncovered/22102003/22102003_face_181.jpg,dataset/rejected/22102003/22102003_face_181.jpg,no_face_detected,0,,,,,
22102003,22102003_face_182.jpg,dataset/raw/uncovered/22102003/22102003_face_182.jpg,dataset/rejected/22102003/22102003_face_182.jpg,no_face_detected,0,,,,,
22102003,22102003_face_183.jpg,dataset/raw/uncovered/22102003/22102003_face_183.jpg,dataset/rejected/22102003/22102003_face_183.jpg,no_face_detected,0,,,,,
22102003,22102003_face_184.jpg,dataset/raw/uncovered/22102003/22102003_face_184.jpg,dataset/rejected/22102003/22102003_face_184.jpg,no_face_detected,0,,,,,
22102003,22102003_face_185.jpg,dataset/raw/uncovered/22102003/22102003_face_185.jpg,dataset/rejected/22102003/22102003_face_185.jpg,no_face_detected,0,,,,,
22102003,22102003_face_186.jpg,dataset/raw/uncovered/22102003/22102003_face_186.jpg,dataset/rejected/22102003/22102003_face_186.jpg,no_face_detected,0,,,,,
22102003,22102003_face_187.jpg,dataset/raw/uncovered/22102003/22102003_face_187.jpg,dataset/rejected/22102003/22102003_face_187.jpg,no_face_detected,0,,,,,
22102003,22102003_face_188.jpg,dataset/raw/uncovered/22102003/22102003_face_188.jpg,dataset/rejected/22102003/22102003_face_188.jpg,no_face_detected,0,,,,,
22102003,22102003_face_189.jpg,dataset/raw/uncovered/22102003/22102003_face_189.jpg,dataset/rejected/22102003/22102003_face_189.jpg,no_face_detected,0,,,,,
22102003,22102003_face_191.jpg,dataset/raw/uncovered/22102003/22102003_face_191.jpg,dataset/rejected/22102003/22102003_face_191.jpg,no_face_detected,0,,,,,
22102003,22102003_face_192.jpg,dataset/raw/uncovered/22102003/22102003_face_192.jpg,dataset/rejected/22102003/22102003_face_192.jpg,no_face_detected,0,,,,,
22102003,22102003_face_193.jpg,dataset/raw/uncovered/22102003/22102003_face_193.jpg,dataset/rejected/22102003/22102003_face_193.jpg,detection_confidence_below_threshold,1,,,,,
22102003,22102003_face_194.jpg,dataset/raw/uncovered/22102003/22102003_face_194.jpg,dataset/rejected/22102003/22102003_face_194.jpg,detection_confidence_below_threshold,1,,,,,
22102003,22102003_face_195.jpg,dataset/raw/uncovered/22102003/22102003_face_195.jpg,dataset/rejected/22102003/22102003_face_195.jpg,no_face_detected,0,,,,,
22102003,22102003_face_200.jpg,dataset/raw/uncovered/22102003/22102003_face_200.jpg,dataset/rejected/22102003/22102003_face_200.jpg,no_face_detected,0,,,,,
22102003,22102003_face_202.jpg,dataset/raw/uncovered/22102003/22102003_face_202.jpg,dataset/rejected/22102003/22102003_face_202.jpg,detection_confidence_below_threshold,1,,,,,
22102003,22102003_face_204.jpg,dataset/raw/uncovered/22102003/22102003_face_204.jpg,dataset/rejected/22102003/22102003_face_204.jpg,detection_confidence_below_threshold,1,,,,,
22102003,22102003_face_205.jpg,dataset/raw/uncovered/22102003/22102003_face_205.jpg,dataset/rejected/22102003/22102003_face_205.jpg,no_face_detected,0,,,,,
22102003,22102003_face_206.jpg,dataset/raw/uncovered/22102003/22102003_face_206.jpg,dataset/rejected/22102003/22102003_face_206.jpg,no_face_detected,0,,,,,
22102003,22102003_face_207.jpg,dataset/raw/uncovered/22102003/22102003_face_207.jpg,dataset/rejected/22102003/22102003_face_207.jpg,detection_confidence_below_threshold,1,,,,,
